Episode,Episode reward,Interval reward,EMA reward
0,-21.18976897689752,-21.18976897689752,-2.118976897689752
10,-26.58387096774203,-13.63859390516096,-9.85630148658318
20,-19.22682926829259,-3.6300758934831636,-6.151129997838858
30,-7.1222222222220175,-8.564968735277954,-7.601997095222792
40,20.214173228345754,-2.5759077962306316,-2.8322512902025174
50,0.6849624060153547,-5.651163475884833,-4.243539068000846
60,-10.39999999999991,-2.085935097238269,-3.535351967925969
70,-10.982822085889442,-7.010710529467479,-6.566836325733853
80,0.8860805860808354,-10.54655046836547,-8.45861892524045
90,-7.02140468227416,-6.337139643498608,-6.435927443553659
100,5.538515901060315,-3.9234121400515427,-4.121233055874186
110,4.9007380073803155,-0.2811227602325411,-1.1447607943640616
120,8.619424460431887,-1.902614047497396,-1.2735372023405964
130,-13.792929292929196,-4.962539109583772,-3.5537508766081247
140,2.921011673152018,-3.096980426757094,-2.732768136282049
150,-3.577464788732203,-2.448237527584677,-2.4238446566449627
160,-5.5943396226415,0.1271372331952148,-1.1067189692703445
170,16.72089552238738,1.23767094044281,1.8647545147572584
180,-3.3943462897523986,-1.5522483302568841,-0.8900758685761071
190,-3.483333333333124,0.10806393808202727,-0.47022604809852314
200,-3.8769230769228544,2.483211313292206,0.9303920034562086
210,-4.835211267605575,-2.7288262763491606,-1.607263663589686
220,-6.885906040268324,-0.8660921935799479,-1.6139272050917146
230,8.6436619718312,4.361537035582256,2.115398190306836
240,-5.102588996763553,3.354773907478078,2.935329226150726
250,13.863636363635699,2.3600095218462753,2.4751890993805805
260,3.5122743682312936,-0.02584260586331939,0.8391545250027155
270,0.9715976331362844,6.421566518306378,4.8457786422317035
280,9.567741935483712,0.33020800491988267,2.4038885172023106
290,7.770848708487245,4.740180006048727,4.16867004260741
300,-5.591185410334216,5.119761248401264,4.63510111675736
310,2.068085106383215,6.542123561511019,5.839744351290101
320,20.67593984962278,8.279816147885265,8.669539200944747
330,9.719330855018638,2.586419620686508,4.681939672583243
340,-3.2073482428113107,2.431748589359662,3.6474231259582224
350,10.992982456140256,9.504681542707939,7.478562151719288
360,7.83642384105972,8.246025701297947,7.587086642338059
370,6.26984126984137,8.025326499279963,7.388251024998768
380,-0.5317073170729812,10.369896426756208,8.964919329586058
390,12.291482649842013,10.772557834871265,10.766005648516847
400,59.48936170212647,17.64877988788844,16.997976013048643
410,14.187539936101663,14.10004024115133,14.912954292252515
420,-4.077039274924318,8.915354395363208,10.673580277370798
430,33.9333333333324,15.103484472101437,14.665849960216027
440,16.692700729926543,19.700541800684622,17.986394006797507
450,7.167567567567575,9.571316013272721,12.11236469145645
460,18.687539936102194,13.7021487124479,12.761740649200284
470,28.037809187278874,18.687814603939454,16.733047197730883
480,9.217808219178057,15.265950227207275,15.814065061722372
490,16.636690647481625,15.070829586900524,14.918876733054356
500,10.931034482758614,20.139442709267524,17.248760069580676
510,7.672204472843601,14.540594819428595,14.306673154103732
520,32.4333333333329,11.186115700213778,12.990560658237214
530,11.820253164556444,12.1182808824071,11.828426076978893
540,26.997069597069178,17.36926883880151,15.879245724242065
550,26.60185873605888,14.939138378763522,15.33149152533531
560,34.4120622568089,18.269679716416647,18.424610879478905
570,9.851340996168577,13.264836334943912,14.678968574198976
580,4.03333333333344,12.938922376888119,12.830557572406807
590,5.207092198581675,12.523662991787855,12.454108740002841
600,9.237037037036945,12.833684818223137,13.273922979801029
610,21.170149253731108,14.655479142142624,14.153001459380265
620,34.750340136053396,19.490377447896996,19.020170503844845
630,-1.0032448377579017,16.242302316981572,15.792418249517674
640,43.251612903225286,21.91718392294728,20.910963398949193
650,19.61065292096176,15.259492678212155,17.124812485446245
660,20.26996466431073,15.272645834952186,16.508679692063097
670,12.392057761732596,18.040266457693026,17.41248812876893
680,29.31929824561376,22.371630937927325,21.795747931580628
690,29.90415224913459,21.660633774835496,22.47398329426535
700,16.38963210702284,14.391504797365746,17.13299360041193
710,27.606382978722777,18.994409784693083,18.327865765657094
720,21.38873239436583,23.834165394720316,21.707462572150902
730,7.195924764890451,17.697439796214688,18.22737257468616
740,37.74374999999948,24.646044005546816,23.846042514575494
750,34.926573426572986,26.03470985237554,25.310389775565138
760,9.554340836012889,14.746163119173428,17.34745315903363
770,13.617241379309814,21.954158228288588,20.62560143407164
780,23.663398692810034,23.9095780791492,23.29193518782859
790,41.40185873605905,31.82847272094934,32.24056613363169
800,17.507692307692064,26.51423867948472,28.31142659047042
810,34.10588235294075,27.478498278564167,28.04821533493615
820,67.68412698412754,32.27995033527515,31.070662403203528
830,33.292982456139875,26.314806105595444,28.013098749920704
840,31.413907284767923,23.35732575155946,24.55648286011216
850,35.1530465949816,29.39189573768624,27.42369330714065
860,31.213793103447856,37.87504042413404,34.708191276530755
870,35.414114114113346,37.34932623521528,36.44082364067043
880,37.343097643096954,31.543334003273362,32.633520926369144
890,14.831578947368378,41.934028520768614,37.15404154195194
900,20.177011494252714,43.17113381578472,42.30399694797386
910,25.316901408450505,30.74233182026355,33.87676475518138
920,33.60120481927675,49.45485023896207,45.36413142350602
930,31.418867924527788,33.95898193441242,37.82268680221466
940,19.60404040404022,24.831616111243545,28.968511288992676
950,69.70512820512948,54.92099404280505,45.359047946928136
960,121.32653061224681,37.149728839038104,43.50865920691858
970,22.671197411003085,49.75961304083536,45.003396057289564
980,11.83333333333331,32.64222219230013,35.208224059928185
990,54.80132890365377,52.900367324488386,50.84840248131809
1000,20.900630914826117,31.075066130589835,38.95068239327986
1010,27.058940397350483,62.9637060882798,57.47358454510992
1020,63.80754716981147,60.67222347525556,61.683659918574506
1030,55.207407407406805,76.17258654374162,69.80359351030502
1040,169.2932203389893,72.85152804227332,76.6056444402385
1050,33.58641114982536,61.26469604738802,68.56870533253957
1060,152.6006802721114,87.21378818306115,85.28722592588574
1070,132.61987767584566,93.50316903647895,88.69573618616505
1080,39.843621399176754,103.68650605103696,98.82332924277424
1090,18.214285714285566,95.78206385640735,96.40988165913933
1100,139.14931506849715,89.24028012507239,96.39161080487015
1110,21.283850931676835,86.88282136133958,86.44505255443985
1120,63.97906976744202,198.39026768705224,155.46567601036026
1130,152.73166144201102,83.72308882604115,108.92288055895996
1140,256.0678200692083,147.71469800209601,137.10698484926297
1150,227.18267148015215,172.214770846747,152.3808702420447
1160,58.960655737704805,158.33320240117126,157.999466316394
1170,124.7322580645191,222.18355447277867,203.43802015608588
1180,42.06990291262105,186.7914748368787,193.7524567162568
1190,102.87346938775703,170.4365938812,170.701010237981
1200,604.2363636363176,289.8298993401726,281.3150763518289
1210,187.86850152905657,329.4555465423414,300.18222035008694
1220,68.31803278688572,294.3157026360522,272.15338775669466
1230,249.14509803922007,247.1478491055284,264.07476186049087
1240,292.5105263157867,316.5044340158944,275.93017057167344
1250,717.1999999999623,353.0021974223617,335.17768479911894
1260,754.8937499999672,368.0218874399079,378.56401279125635
1270,138.1777327935245,129.53258929806523,214.0354501858204
1280,136.13333333333506,264.5123188559411,252.13329388380737
1290,570.7852459016144,304.4410601952019,308.00488517739814
1300,538.5588235293939,272.0634590367949,278.16116090838096
1310,100.9464684014878,255.38020420370339,270.67450041471744
1320,262.92076124567495,389.8644619105668,341.1531343490626
1330,5.967844522968239,387.95042618113365,387.9463187621574
1340,371.5222222222189,362.04464965895147,361.8589393177582
1350,93.11986062717838,260.6282930026801,276.93562826114766
1360,188.33618677042972,476.532682837479,398.6041026821399
1370,774.5503649634687,548.0894093882682,509.01500739468474
1380,79.50895522388126,464.22564267355983,459.78357855998587
1390,789.0999999999669,559.0661431058813,533.7743415758982
1400,480.1249999999849,432.2956416558968,446.1300943897174
1410,468.98421052630465,491.88893522915134,473.5130830844635
1420,102.32836879432836,340.8400894011576,376.9436967754716
1430,798.6999999999676,740.1661919499055,610.5018805788991
1440,795.9104895104604,572.5515385983969,580.8224762666516
1450,790.9999999999717,655.1646011303536,648.0956537450512
1460,808.0999999999689,653.2895215996996,659.5302567369349
1470,801.2999999999689,723.7572122282528,719.6093113866939
1480,580.0513513513353,555.378549649722,608.1916645285262
1490,128.38543046357748,653.7962100664374,606.0097781642792
1500,830.4999999999698,675.4548580341745,669.8458167919828
1510,835.5692307692069,781.9333856619346,735.1561396426451
1520,737.5204301075061,613.9933610988617,649.3614870576889
1530,856.7999999999781,682.7764675923363,673.4746951619875
1540,834.69999999998,676.1681632249786,672.3171976554348
1550,853.1999999999753,680.2838175105087,673.4255906984826
1560,841.3999999999744,722.1354408516488,703.8264299006429
1570,841.9007299269825,710.0647091742904,718.6366343789176
1580,856.1999999999814,625.978033835466,660.8084186820192
1590,78.28905109489152,456.2688169004341,539.9681274725793
1600,653.3844370860794,560.0217338203119,565.8852577809573
1610,852.4999999999791,527.9277418351489,546.5603289548288
1620,849.299999999983,780.2196455215377,691.3541078885471
1630,852.899999999978,799.79660589917,752.5424887925581
1640,843.4999999999742,705.384661654118,710.450611981373
1650,823.3491803278467,780.2163771317762,759.4065566940809
1660,832.1362776025013,793.6264954266718,776.602520464184
1670,839.6999999999796,824.9412165050933,809.1436328793457
1680,637.2121212121081,737.513158056885,771.3567094421821
1690,851.099999999973,771.0216596775497,777.4078029507003
1700,846.1999999999806,842.4466555183697,820.7226534933135
1710,853.3285714285474,840.4452720035149,833.6525589677157
1720,763.2829268292458,794.5214472570369,813.7740641498372
1730,840.39999999997,774.0762608649068,800.0326062901719
1740,834.1999999999712,697.4538934757169,741.3399331044742
1750,848.7795847750695,775.1821820899092,751.7652670861638
1760,652.5230240549677,600.2597983506928,653.5475496220229
1770,709.6173652694406,832.4727188318117,765.6876988213791
1780,863.5999999999796,775.1239248507446,776.2585877122688
1790,469.4912751677783,685.9046583559935,689.4072958985128
1800,625.9245614034938,738.0930934395434,730.0644047836213
1810,865.8999999999766,780.3646422097959,748.5184369645539
1820,838.143708609254,794.6598483246204,778.6809150451215
1830,851.033333333316,746.994792356318,754.2501585686872
1840,854.0635738831368,689.147490148863,723.6616395537548
1850,866.9999999999802,709.3690132091746,716.1697527037717
1860,862.0999999999742,826.0297297267765,792.9426341942883
1870,854.099999999973,715.218581352347,750.3569461837997
1880,876.3999999999832,720.1705458897113,727.1966765843794
1890,875.999999999979,685.9351794956999,725.8130871164698
1900,724.6945945945753,730.0398724895069,722.6703242750115
1910,696.8645390070787,623.4111382280903,659.8660794181416
1920,406.49848484847723,666.0760583164355,666.6937525941528
1930,870.0999999999854,707.7766724780095,705.5437020333379
1940,883.4999999999841,782.4416954880191,770.5018094405505
1950,329.00281690140656,703.3302368754662,716.4882874339913
1960,268.6191126279855,700.715860627876,701.1817346457011
1970,669.6385964912121,769.4808735720193,749.6002822978312
1980,868.4999999999847,653.5643266320938,705.724377531934
1990,200.9768115942049,617.7816267179817,644.777399824067
2000,297.4554517133926,606.8751081089866,600.714628615868
2010,871.5999999999772,621.3644285650205,643.1845872911405
2020,171.64615384615473,660.9248235196708,614.706269990449
2030,865.3999999999779,799.7871262738112,743.4147546344242
2040,879.7999999999803,848.2687361371206,811.002656082776
2050,840.1085910652683,678.4341351525266,734.9326986848769
2060,880.6999999999802,656.3693474523719,703.846890075037
